x_ms,baseline_ecdf,altered_ecdf,abs_gap
4.854066999996576,0.45111111111111113,0.36594680250975953,0.0851643086013516
4.857642999922973,0.45152686221495586,0.36681222707423583,0.08471463514072003
4.8636239998813835,0.45222222222222225,0.3682355461056844,0.08398667611653787
4.866817999754858,0.4531440114567453,0.36899563318777295,0.08414837826897237
4.8674740000933525,0.4533333333333333,0.36923097907991936,0.08410235425341395
4.868916000305035,0.45444444444444443,0.3697483093408646,0.08469613510357982
4.872903999967093,0.4554661440374529,0.37117903930131,0.08428710473614287
4.873252999914257,0.45555555555555555,0.37127499807824,0.08428055747731555
4.880844999661349,0.4560554403049875,0.37336244541484714,0.08269299489014037
4.881374999968102,0.4560903374439978,0.37554585152838427,0.08054448591561353
4.886404999979277,0.4564215308553506,0.3777292576419214,0.0786922732134292
4.89012800017008,0.45666666666666667,0.3796196812178122,0.07704698544885447
4.890704999979789,0.4568479250553256,0.3799126637554585,0.07693526129986711
4.89366500005417,0.4577777777777778,0.38098126198432586,0.07679651579345192
4.896753000139142,0.4579714835983034,0.38209606986899564,0.07587541372930778
4.900292999991507,0.4581935427165657,0.38427947598253276,0.07391406673403295
4.911378000088007,0.4588888888888889,0.3863033121798227,0.07258557670906618
4.912251999940054,0.4589364783692888,0.3864628820960699,0.07247359627321892
4.9160620001202915,0.45914393370063294,0.388646288209607,0.07049764549102594
4.918308000014804,0.4592662288791822,0.39082969432314413,0.0684365345560381
4.931784000291373,0.46,0.391924321609017,0.068075678390983
4.9366419998477795,0.46111111111111114,0.39231892674110863,0.06879218437000251
4.945187999965128,0.46201648445650706,0.3930131004366812,0.06900338401982586
4.947129999891331,0.4622222222222222,0.39357921185974526,0.06864301036247694
4.952677999881416,0.46323895394458636,0.3951965065502183,0.06804244739436804
4.953192999892053,0.4633333333333333,0.3956890401430337,0.06764429319029963
4.953835999913281,0.46444444444444444,0.39630398985972193,0.06814045458472251
4.954799000188359,0.46555555555555556,0.39722498010354723,0.06833057545200832
4.954960999839386,0.46560526548087117,0.39737991266375544,0.06822535281711573
4.9557530001038685,0.4658482923870881,0.39956331877729256,0.06628497360979552
4.958419999638863,0.4666666666666667,0.39987774334778864,0.06678892331887804
4.9675830000524,0.4677777777777778,0.40095801067880155,0.06681976709897625
4.9742730002435565,0.4682132906515225,0.4017467248908297,0.06646656576069282
4.980101999990438,0.4685927531863932,0.4039301310043668,0.0646626221820264
4.983105000064825,0.46878824573570294,0.40611353711790393,0.062674708617799
4.984650999631413,0.4688888888888889,0.40677385497195234,0.06211503391693657
4.988217000118311,0.469923141652182,0.40829694323144106,0.06162619842074096
4.988482000044314,0.47,0.4084134560152366,0.061586543984763376
4.993182999896817,0.4704021970565241,0.4104803493449782,0.059921847711545906
5.001469000035286,0.4711111111111111,0.4123420187581236,0.058769092352987495
5.0029009998979745,0.47123589433846275,0.4126637554585153,0.058572138879947444
5.014220000248315,0.4722222222222222,0.4136671241595924,0.05855509806262982
5.01859299993157,0.47333333333333333,0.4140547671383176,0.0592785661950157
5.021824999857927,0.47444444444444445,0.4143412666053745,0.06010317783906993
5.027531999985513,0.47465943380688885,0.4148471615720524,0.05981227223483643
5.031895999763947,0.47482383077711804,0.4170305676855895,0.057793263091528546
5.051319999893167,0.47555555555555556,0.4178372186387912,0.05771833691676437
5.0583979996190465,0.4766666666666667,0.4181311578473816,0.0585355088192851
5.062354000074265,0.4777777777777778,0.41829544489005244,0.059482332887725364
5.076078000001871,0.47888888888888886,0.418865382984662,0.06002350590422684
5.0834660000873555,0.48,0.4191721960649526,0.060827803935047386
5.0844719999076915,0.4800953735118476,0.4192139737991266,0.060881399712720996
5.0951860002896865,0.4811111111111111,0.4210549286683208,0.06005618244279032
5.097179000131291,0.4812561968957599,0.42139737991266374,0.05985881698309614
5.110448999857908,0.4822222222222222,0.42268202113998393,0.05954020108223829
5.1170860001548135,0.48333333333333334,0.42332453541148307,0.060008797921850265
5.119733000356064,0.483523192694024,0.42358078602620086,0.059942406667823134
5.125829999997222,0.4839605075281727,0.425764192139738,0.05819631538843473
5.1288110003042675,0.48417432345922057,0.4279475982532751,0.05622672520594546
5.132577000040328,0.48444444444444446,0.42931145742994226,0.0551329870145022
5.134840000209806,0.4848195107655345,0.43013100436681223,0.05468850639872225
5.136964000030275,0.48517153937313423,0.43231441048034935,0.05285712889278488
5.139281000083429,0.4855555555555556,0.43243411215966515,0.05312144339589042
5.14621199999965,0.4866666666666667,0.4327921839379459,0.05387448272872081
5.1597810002022015,0.48777777777777775,0.4334931904436087,0.05428458733416908
5.173557000034634,0.4888888888888889,0.43420489103763843,0.05468399785125044
5.179227000098763,0.4893659809063584,0.4344978165938865,0.054868164312471934
5.182360999697266,0.4896296856990018,0.4366812227074236,0.05294846299157818
5.186761999993905,0.49,0.43866453966481694,0.05133546033518305
5.187205999845901,0.490071830691959,0.4388646288209607,0.051207201870998253
5.192795999846567,0.4909761858765245,0.4410480349344978,0.04992815094202668
5.193629999666882,0.4911111111111111,0.4410784903592116,0.050032620751899515
5.20344100004877,0.4922222222222222,0.4414367616396354,0.05078546058258682
5.207464000250184,0.49333333333333335,0.44158367075972543,0.05174966257360791
5.231980999724328,0.49444444444444446,0.4424789654750297,0.05196547896941478
5.250554999747692,0.4955555555555556,0.44315723787457495,0.05239831768098063
5.252587000086351,0.49612326432184883,0.4432314410480349,0.05289182327381392
